DATE,IP SOURCE,OWNER SOURCE,ID SOURCE,IP TARGET,STATE TARGET,TARGET OWNER,ID TARGET,INTRUSION METHOD,SUCCESS,LOG TRACE,VOTES CHANGED
11/04/2020 05:16:54,553.894.216.600,200 BG NETWORK E-LEARNING DATA CELLNAM,4d:39:3a:38:5c:b7,39.958.304.886,NEVADA,DOUGLAS COUNTY ELECTION,92:78:00:d4:26:c6,CREDENTIALS, ,N,TRUMP: DOWN 21645
11/03/2020 00:54:18,908.224.699.377,ONLINE NETW BG TECH CHINA,8a:49:b1:7a:67:24,490.983.260.741,PENNSYLVANIA,WASHINGTON COUNTY ELECTION,f4:67:35:b9:9c:3e,BOTH, , ,TRUMP: DOWN 44288
11/04/2020 17:26:11,66.459.411.0,WUHAN COMMERCE TECH MOSCOW RU NET ADDRESSES,82:2b:36:2f:18:63,332.40.709.188,MICHIGAN,JACKSON COUNTY,d0:d4:52:73:2d:26,BOTH,N,N,TRUMP: DOWN 4373
11/01/2020 12:59:25,172.580.447.422,NETWORK NETLIN NETW ETHN NET LKL-21,99:84:b3:8a:e9:e3,725.722.548.383,ARIZONA,YUMA COUNTY ELECTION,55:29:c9:90:44:78,FIREWALL, , ,TRUMP: DOWN 48626
11/05/2020 18:49:29,568.433.900.171,WEB SINGNET RSV TECHNOLOGY,af:fc:c3:ea:ea:41,635.965.419.825,GEORGIA,BAKER COUNTY,f3:88:61:fd:c8:5f,CREDENTIALS,U,Y,TRUMP: DOWN 46099
11/04/2020 06:27:05,68.682.577.6,CN NET NETLIN WLS RSV,1d:0a:e7:c9:92:16,856.980.511.154,NEVADA,EUREKA COUNTY,58:93:e4:8b:1c:fa,FIREWALL,U, ,TRUMP: DOWN 42908
11/03/2020 18:55:39,715.615.223.55,GU SBUH-187 DATA,b7:20:21:c4:23:64,953.695.203.394,ARIZONA,GILA COUNTY,0c:43:de:d7:1d:85,*,N,Y,TRUMP: DOWN 45701
11/05/2020 04:53:26,64.630.576.130,WUHAN NETLIN GU ETHN INFRASTRUCTURE BEIJING,c3:a2:e4:e4:ef:8f,636.30.542.694,MICHIGAN,LIVINGSTON COUNTY,cc:26:7d:f2:eb:28,BOTH,N, ,TRUMP: DOWN 11097
11/01/2020 15:03:17,174.103.878.156,CELLNAM NETWORK KJBHJD LTD BEIJING ALLOYS WLS,f3:4f:c7:a7:c4:4e,413.504.821.619,MICHIGAN,MIDLAND COUNTY ELECTION,d1:cd:62:5a:2e:a3,CREDENTIALS,Y,N,TRUMP: DOWN 27593
11/02/2020 23:01:17,515.166.538.377,POOLS ALLOYS NET MOSCOW STATIC GU RU,28:06:60:b1:fb:70,597.256.163.732,GEORGIA,CRAWFORD COUNTY,2c:7c:e4:31:ab:39,*,U, ,TRUMP: DOWN 2406
11/02/2020 16:01:56,622.771.830.927,718 LKL-21 TECH TECH POOLS,71:7d:27:b4:65:ad,122.553.931.843,ARIZONA,APACHE COUNTY,a3:ec:27:88:d3:83,FIREWALL,N, ,TRUMP: DOWN 45246
11/01/2020 11:25:22,171.930.344.257,SUITE SWITCHBOARD JAPAN SWITCHBOARD GMBH JAPAN ETHN,68:9d:80:fc:27:0b,197.919.455.503,MICHIGAN,GLADWIN COUNTY ELECTION,35:47:d1:fc:85:b1,*,N,Y,TRUMP: DOWN 40133
11/05/2020 01:48:34,710.480.369.386,MOSCOW ALK-143,a9:d4:3f:d8:74:cd,732.170.57.239,GEORGIA,CHATTAHOOCHEE COUNTY,b3:9d:97:57:ee:ed,BOTH,Y,Y,TRUMP: DOWN 24491
11/03/2020 16:41:25,356.417.656.649,CHINA 718 CENTER NETW DATA GU,b4:d7:6e:64:6b:44,90.300.22.525,ARIZONA,GILA COUNTY ELECTION,6f:a5:99:5b:72:73,*,Y,Y,TRUMP: DOWN 40777
11/04/2020 17:51:36,143.461.291.530,COMMERCE ALLOYS BG,6f:22:24:28:e7:ef,874.537.259.524,PENNSYLVANIA,HUNTINGDON COUNTY ELECTION,ec:e3:47:4a:75:a0,CREDENTIALS, , ,TRUMP: DOWN 47479
11/01/2020 18:48:37,847.639.228.770,NETWORK WEB BG SERVER CH GU WLS,a7:14:36:30:36:66,940.273.715.403,NEVADA,HUMBOLDT COUNTY,88:c6:c3:14:f1:3a,*,Y, ,TRUMP: DOWN 17297
11/02/2020 06:16:32,297.563.139.62,200 ALK-143 CHINA,5a:aa:9e:f4:ea:0d,653.798.201.554,PENNSYLVANIA,CAMBRIA COUNTY,6d:71:3e:fd:fe:90,BOTH, ,N,TRUMP: DOWN 35105
11/03/2020 19:58:10,490.980.410.858,CN RCV,16:1a:bb:4c:bc:95,451.966.2.952,GEORGIA,HARRIS COUNTY ELECTION,db:a6:89:a5:b2:2d,*, , ,TRUMP: DOWN 7355
11/03/2020 20:46:08,850.352.394.903,JAPAN LTD GMBH SERVER NET NET RSV,01:30:af:25:ff:05,448.714.856.840,NEVADA,WASHOE COUNTY,1b:ac:49:d0:19:7c,CREDENTIALS,Y, ,TRUMP: DOWN 1169
11/01/2020 13:10:22,41.879.186.172,COMM ADDRESSES SINGNET,7b:2e:6d:52:ab:44,563.749.168.594,NEVADA,MINERAL COUNTY,c8:d9:80:b4:25:af,*,N,Y,TRUMP: DOWN 39498
11/05/2020 11:27:57,264.956.240.575,CELLNAM ONLINE,e1:1a:0f:64:1a:99,604.413.262.762,PENNSYLVANIA,CLEARFIELD COUNTY,1f:00:55:60:f7:54,FIREWALL,N, ,TRUMP: DOWN 44661
11/05/2020 15:49:18,841.533.320.441,BEIJING TECHNOLOGY INFORMATION ETHN WEB WEB,cf:0e:6c:db:91:9a,691.663.53.938,PENNSYLVANIA,FOREST COUNTY ELECTION,f0:00:64:b1:ee:b0,*,N,N,TRUMP: DOWN 22673
11/05/2020 05:37:58,551.318.754.924,NETW WUHAN SWITCHBOARD LTD BEIJING BEIJING,5d:e7:7f:3f:24:e4,962.842.35.59,GEORGIA,CARROLL COUNTY,18:be:9f:58:5e:ba,*,Y, ,TRUMP: DOWN 46573
11/01/2020 00:28:45,694.711.630.755,JAPAN COMMERCIAL E-LEARNING GU RU,d2:54:5c:a8:38:32,888.233.555.997,MICHIGAN,GLADWIN COUNTY ELECTION,5d:32:a8:2a:92:11,*,N, ,TRUMP: DOWN 3254
11/05/2020 21:48:53,359.328.333.427,LTD ONLINE,4a:82:e8:d3:6f:b6,338.873.651.62,GEORGIA,CARROLL COUNTY ELECTION,35:ca:47:7e:30:d3,*, ,Y,TRUMP: DOWN 3115
11/02/2020 14:03:12,763.563.978.869,WEB NET COMM BG COMMERCIAL DATA 718,7e:02:ee:c4:b6:6f,738.419.99.414,ARIZONA,GRAHAM COUNTY,27:45:37:f9:2c:ba,FIREWALL,U,N,TRUMP: DOWN 46628
11/03/2020 11:10:58,756.36.247.789,BG COMMERCE BEIJING SERVER TECH,c9:f8:eb:41:85:e7,69.674.602.529,MICHIGAN,CALHOUN COUNTY,8f:d3:96:dc:5a:18,*,Y, ,TRUMP: DOWN 15159
11/05/2020 13:35:43,794.364.616.47,RCV DATA SERVER COMM BG E-LEARNING,f2:d8:81:f7:0b:d0,143.797.706.304,MICHIGAN,VAN BUREN COUNTY ELECTION,6e:f7:74:77:b4:88,BOTH, , ,TRUMP: DOWN 15128
11/01/2020 17:20:38,983.111.713.288,200 CENTER COMM BEIJING GMBH,d6:46:7e:e0:f3:63,443.619.927.633,GEORGIA,CLAY COUNTY ELECTION,ec:e6:ea:17:b7:ff,BOTH,N,N,TRUMP: DOWN 13045
11/03/2020 14:47:08,436.824.877.455,TECHNOLOGY CELLNAM SWITCHBOARD,1e:dd:47:1a:50:52,276.539.156.826,ARIZONA,GRAHAM COUNTY,8a:4b:7e:21:92:3e,FIREWALL,Y,Y,TRUMP: DOWN 1621
11/01/2020 12:30:34,672.331.405.26,LKL-21 WLS,8c:a6:ca:ae:4a:f6,668.311.781.277,ARIZONA,PINAL COUNTY ELECTION,07:2d:66:9c:ab:74,FIREWALL,Y,Y,TRUMP: DOWN 47819
11/05/2020 10:18:53,354.297.429.617,NET CELLNAM SWITCHBOARD POOLS STATIC,da:b4:1c:f0:7b:57,535.394.125.628,MICHIGAN,DELTA COUNTY ELECTION,b7:8e:63:5e:83:a3,CREDENTIALS, ,Y,TRUMP: DOWN 6372
11/04/2020 11:58:04,423.461.575.368,IP TECH WLS,3b:ef:6e:1e:7e:80,324.223.905.873,GEORGIA,TALBOT COUNTY ELECTION,41:b9:4f:14:73:22,*,N,N,TRUMP: DOWN 41998
11/05/2020 14:22:35,872.251.780.382,WUHAN COMMERCIAL,4a:1e:97:15:82:24,599.309.156.991,GEORGIA,LINCOLN COUNTY,88:95:6f:9a:60:96,*,Y,N,TRUMP: DOWN 27373
11/01/2020 02:42:32,106.590.160.553,IP CENTER,a7:1b:71:f5:bd:a9,991.510.107.798,MICHIGAN,LAKE COUNTY,28:13:91:c0:fa:36,*, ,N,TRUMP: DOWN 45542
11/03/2020 02:31:09,194.682.241.54,200 SBUH-187,c1:8f:c8:98:83:d2,930.426.831.919,NEVADA,DOUGLAS COUNTY,6b:0c:62:46:2f:9a,BOTH, ,N,TRUMP: DOWN 34315
11/05/2020 17:46:41,482.849.784.986,TECH NETLIN CELLNAM LTD,3b:a1:e4:6f:4c:df,29.543.389.74,ARIZONA,PINAL COUNTY ELECTION,4e:d8:99:6e:79:42,*,N,Y,TRUMP: DOWN 26705
11/01/2020 06:14:06,221.634.824.47,STATIC TECH SWITCHBOARD COMMERCIAL NET WUHAN,ea:ca:70:ce:c5:21,288.352.593.679,NEVADA,STOREY COUNTY,0b:9d:67:79:8e:87,BOTH, ,Y,TRUMP: DOWN 9813
11/03/2020 01:38:27,0.673.720.567,RSV BG SINGNET COMM,47:22:89:58:ea:20,866.78.857.120,NEVADA,CLARK COUNTY,af:83:79:7e:05:32,FIREWALL,U,Y,TRUMP: DOWN 34285
11/01/2020 05:16:29,902.28.132.658,TECH NET,4f:01:a4:90:d9:db,346.662.27.833,PENNSYLVANIA,WAYNE COUNTY ELECTION,ab:96:f8:79:ca:71,*, , ,TRUMP: DOWN 9843
11/01/2020 01:49:03,79.984.748.662,DATA SINGNET HPO-SUITE MOSCOW AVHJ-OU TECH RCV,73:e1:df:27:59:9b,895.916.406.724,ARIZONA,NAVAJO COUNTY,3c:93:0c:65:d1:f2,FIREWALL, ,Y,TRUMP: DOWN 39365
11/02/2020 00:15:52,666.627.180.362,POOLS 718 GB,ac:3b:38:b5:ff:72,456.895.989.960,PENNSYLVANIA,CUMBERLAND COUNTY ELECTION,05:99:a3:c3:ba:79,FIREWALL,Y,N,TRUMP: DOWN 27210
11/05/2020 16:06:01,727.823.236.107,POOLS INFRASTRUCTURE SBUH-187 NET,bb:9a:fe:9a:f1:1f,932.481.930.646,GEORGIA,TOWNS COUNTY,3a:bd:15:a8:14:84,BOTH, ,Y,TRUMP: DOWN 40626
11/04/2020 16:15:06,313.16.327.675,GU SINGNET LKL-21 CENTER KJBHJD LTD SUITE ALK-143,a2:a2:98:ec:e0:4f,213.832.201.487,MICHIGAN,GRAND TRAVERSE COUNTY ELECTION,78:3d:6a:d7:ee:a7,CREDENTIALS, , ,TRUMP: DOWN 48787
11/03/2020 06:41:00,572.251.880.821,CHINA ETHN COMM INFORMATION,fc:e1:96:cc:19:72,974.718.94.980,MICHIGAN,LUCE COUNTY,9a:d5:70:11:09:22,*,U,N,TRUMP: DOWN 45365
11/01/2020 23:40:10,856.154.543.896,GB NETW,9f:38:c6:00:9d:70,772.543.888.735,MICHIGAN,MIDLAND COUNTY ELECTION,2a:2f:b6:48:23:dd,FIREWALL,U,Y,TRUMP: DOWN 43696
11/05/2020 17:54:00,218.957.152.862,SERVER GB RSV AVHJ-OU SERVER,ad:3a:cb:e9:07:e3,95.858.470.643,GEORGIA,MORGAN COUNTY ELECTION,d9:6f:3f:ad:cf:20,CREDENTIALS,U,Y,TRUMP: DOWN 36992
11/03/2020 04:36:27,928.293.164.59,JAPAN E-LEARNING INFRASTRUCTURE CN,5a:78:30:e8:04:fd,998.614.923.567,GEORGIA,TOOMBS COUNTY,14:3c:e6:51:9c:c4,FIREWALL,N, ,TRUMP: DOWN 37854
11/03/2020 21:00:06,49.499.730.168,COMMERCE GB POOLS DATA INFRASTRUCTURE SINGNET,de:2b:4a:e9:be:09,991.65.898.453,MICHIGAN,MIDLAND COUNTY ELECTION,b1:7a:38:13:b2:af,*,Y,Y,TRUMP: DOWN 15160
11/02/2020 03:20:22,575.897.507.309,BG WUHAN SWITCHBOARD CH IP WLS CELLNAM,c2:09:85:62:5e:fe,666.870.558.234,ARIZONA,APACHE COUNTY,25:4a:4d:e6:5c:79,BOTH,U, ,TRUMP: DOWN 21903
11/02/2020 23:55:45,561.396.806.14,HPO-SUITE ALK-143 POOLS MOSCOW CH NETW,79:58:84:b8:35:d6,658.355.123.584,MICHIGAN,INGHAM COUNTY,d5:4a:4b:33:0c:ba,CREDENTIALS,U,N,TRUMP: DOWN 23535
11/03/2020 09:08:32,781.892.387.7,INFRASTRUCTURE CH TECHNOLOGY SUITE SERVER BEIJING,e6:32:15:4d:fb:89,564.890.724.913,ARIZONA,COCONINO COUNTY,d9:2a:54:8b:4b:11,CREDENTIALS,Y,Y,TRUMP: DOWN 9517
11/04/2020 16:32:30,996.332.391.190,AVHJ-OU WUHAN HPO-SUITE,ac:6e:7f:5d:17:67,880.166.503.603,MICHIGAN,EATON COUNTY,04:a6:e3:1a:25:be,*,N, ,TRUMP: DOWN 43272
11/05/2020 13:29:43,382.245.276.260,CELLNAM 718 NETW 718 KJBHJD LTD SBUH-187,75:a6:1e:90:35:e9,551.204.274.459,MICHIGAN,MANISTEE COUNTY,17:3a:d4:ca:eb:f3,*,Y, ,TRUMP: DOWN 40003
11/04/2020 06:11:23,701.991.686.398,STATIC LKL-21 718 NETLIN 718 INFRASTRUCTURE LTD,59:c0:81:e9:01:1a,566.704.412.224,ARIZONA,APACHE COUNTY,59:de:0b:30:84:59,CREDENTIALS, ,Y,TRUMP: DOWN 38619
11/05/2020 21:59:24,984.709.258.270,WLS 200 INFRASTRUCTURE,a6:ca:8c:de:35:92,393.17.150.542,MICHIGAN,CRAWFORD COUNTY ELECTION,27:a4:f7:74:18:ea,BOTH, , ,TRUMP: DOWN 49778
11/01/2020 10:47:21,236.694.138.930,DATA IP,3d:e2:67:33:a0:de,719.262.784.184,PENNSYLVANIA,JEFFERSON COUNTY ELECTION,8d:d6:42:ac:0d:7d,BOTH,U,Y,TRUMP: DOWN 16354
11/02/2020 12:24:43,863.116.616.719,SBUH-187 CN MOSCOW TECHNOLOGY,f3:bf:a1:13:aa:b9,727.594.763.303,NEVADA,NYE COUNTY ELECTION,e3:78:a7:de:8e:7d,FIREWALL, ,Y,TRUMP: DOWN 27355
11/03/2020 20:48:03,536.886.582.418,RSV RU,7d:20:5f:63:f8:b0,581.179.547.73,PENNSYLVANIA,CHESTER COUNTY ELECTION,d7:3c:e1:a4:b0:13,*,Y,N,TRUMP: DOWN 12109
11/03/2020 09:06:48,454.932.589.332,STATIC 718 NETLIN,4c:d4:0e:c0:aa:3f,784.367.934.181,MICHIGAN,OAKLAND COUNTY,a2:89:2f:05:5f:84,*,U,Y,TRUMP: DOWN 17047
11/01/2020 17:23:08,592.761.438.850,SINGNET ONLINE GMBH NETW ALLOYS NETW COMM,c5:ce:25:0c:3b:45,555.641.581.740,GEORGIA,MITCHELL COUNTY ELECTION,56:58:0d:0b:74:7e,*,Y,N,TRUMP: DOWN 2750
11/02/2020 15:56:41,729.372.417.652,ONLINE DATA CH KJBHJD LTD CH BG,7d:15:32:40:9e:e2,186.843.57.325,GEORGIA,BUTTS COUNTY,b9:33:97:fa:f3:b6,*, , ,TRUMP: DOWN 16791
11/03/2020 10:13:20,329.786.240.704,CENTER IP,2b:14:23:00:ae:34,411.316.909.447,MICHIGAN,HOUGHTON COUNTY,8a:4e:8d:d4:1a:52,FIREWALL,N,Y,TRUMP: DOWN 11570
11/05/2020 09:40:16,501.396.780.997,NETWORK LKL-21 200 GMBH KJBHJD LTD CENTER,aa:60:62:2e:09:9e,233.972.647.452,PENNSYLVANIA,JUNIATA COUNTY,8b:3a:ba:23:4e:fb,BOTH,Y, ,TRUMP: DOWN 7432
11/04/2020 01:31:54,325.265.414.99,NET GU,3e:7c:4b:be:63:43,747.618.452.661,GEORGIA,PICKENS COUNTY ELECTION,f4:40:38:c7:4d:1f,*,Y,N,TRUMP: DOWN 24579
11/01/2020 00:32:12,210.203.742.856,DATA ADDRESSES NETW SWITCHBOARD,50:82:15:4f:ae:a0,720.961.360.115,NEVADA,ESMERALDA COUNTY,34:c4:79:fd:32:72,*, ,N,TRUMP: DOWN 36373
11/01/2020 11:24:48,574.296.159.951,SWITCHBOARD COMMERCE NETW ADDRESSES,a5:ef:41:8f:c6:e1,699.935.71.187,MICHIGAN,KALKASKA COUNTY,5e:bc:43:c8:b0:3b,FIREWALL, , ,TRUMP: DOWN 6791
11/03/2020 01:24:29,744.69.139.335,INFRASTRUCTURE COMM ONLINE SERVER JAPAN,ef:c7:8d:81:6e:e0,378.351.458.700,NEVADA,ELKO COUNTY ELECTION,ec:8f:c0:9c:53:71,BOTH,Y,Y,TRUMP: DOWN 48237
11/03/2020 08:58:14,663.172.485.344,CH IP SUITE RU JAPAN,78:37:0d:89:75:00,401.478.234.780,MICHIGAN,MIDLAND COUNTY,14:af:42:f1:ea:95,CREDENTIALS,Y, ,TRUMP: DOWN 47510
11/03/2020 02:31:44,175.910.224.334,CH LKL-21 RSV ALK-143 CN,02:21:d3:12:33:9f,151.499.594.768,ARIZONA,YUMA COUNTY,16:c8:97:aa:06:fc,CREDENTIALS,Y,Y,TRUMP: DOWN 6365
11/01/2020 12:19:35,864.406.901.45,ALLOYS CHINA INFORMATION GB SUITE,99:5c:80:14:a2:40,508.12.330.448,MICHIGAN,OCEANA COUNTY,6e:36:6b:4c:a3:f7,BOTH,Y, ,TRUMP: DOWN 49517
11/02/2020 05:05:22,160.958.82.358,AVHJ-OU LTD,f3:18:e5:34:ef:52,422.47.553.689,MICHIGAN,ALCONA COUNTY,0f:c9:b5:64:a4:e0,*, ,N,TRUMP: DOWN 38454
11/03/2020 17:05:16,201.298.697.173,ETHN INFORMATION ETHN ETHN,4d:5b:4e:47:26:d8,733.768.548.446,MICHIGAN,CHARLEVOIX COUNTY,ab:9e:5c:15:a2:69,*, , ,TRUMP: DOWN 23046
11/02/2020 18:37:23,693.723.565.488,BEIJING WUHAN ETHN NETW WEB COMMERCIAL GU,8b:90:9e:5e:fc:64,81.905.413.362,ARIZONA,YUMA COUNTY ELECTION,9a:a7:6d:15:e6:68,BOTH,N,Y,TRUMP: DOWN 1925
11/04/2020 20:48:18,60.51.93.559,LKL-21 RCV CN,e0:cc:8a:10:6e:71,962.146.296.469,PENNSYLVANIA,CAMERON COUNTY ELECTION,7f:78:5d:30:1c:8f,CREDENTIALS, , ,TRUMP: DOWN 11590
11/02/2020 02:27:13,447.194.585.861,IP SINGNET,9e:15:8e:57:50:ea,372.236.724.290,MICHIGAN,BARRY COUNTY,02:ae:bf:61:f0:d4,BOTH,Y,Y,TRUMP: DOWN 39033
11/03/2020 08:37:36,129.964.553.529,WLS WUHAN GU,3b:80:0d:3c:fe:33,147.862.42.914,GEORGIA,WEBSTER COUNTY ELECTION,da:58:22:30:33:af,FIREWALL,Y,Y,TRUMP: DOWN 23349
11/02/2020 13:27:00,499.239.891.147,NETWORK NETWORK LKL-21 STATIC STATIC CENTER,4d:2a:96:41:30:66,57.301.706.294,NEVADA,STOREY COUNTY ELECTION,73:cb:ef:63:24:1a,FIREWALL,U,Y,TRUMP: DOWN 42854
11/01/2020 02:18:21,204.264.579.116,SUITE COMM ALLOYS COMMERCIAL,af:d6:aa:db:48:7a,47.43.153.191,MICHIGAN,CHIPPEWA COUNTY ELECTION,e8:2f:60:82:34:fa,BOTH,Y, ,TRUMP: DOWN 41418
11/05/2020 15:30:17,452.28.103.467,COMMERCIAL CENTER POOLS,62:b0:b7:c2:6c:58,570.795.348.141,PENNSYLVANIA,TIOGA COUNTY,e1:26:99:25:cf:5b,FIREWALL, ,Y,TRUMP: DOWN 30855
11/04/2020 01:19:36,744.866.696.871,LKL-21 LTD E-LEARNING LKL-21 CENTER,c9:26:79:28:df:dc,616.287.668.808,PENNSYLVANIA,DELAWARE COUNTY,ea:9c:14:5c:28:78,CREDENTIALS,U,N,TRUMP: DOWN 44926
11/03/2020 23:40:20,201.157.987.102,INFRASTRUCTURE AVHJ-OU E-LEARNING WUHAN CELLNAM,ec:48:2b:3a:c7:6e,22.19.157.29,MICHIGAN,ARENAC COUNTY ELECTION,d7:a1:50:d9:89:69,BOTH, , ,TRUMP: DOWN 31008
11/05/2020 04:30:57,823.148.461.282,ALLOYS POOLS CHINA POOLS HPO-SUITE NETLIN,8f:f7:b0:0d:d4:99,831.492.304.720,GEORGIA,LUMPKIN COUNTY ELECTION,d1:63:59:2c:44:7e,FIREWALL,Y,Y,TRUMP: DOWN 42861
11/02/2020 13:47:57,41.102.465.761,CHINA SINGNET,51:e6:65:7f:d7:90,0.964.626.186,GEORGIA,CHATTOOGA COUNTY,c3:d4:5a:40:22:11,FIREWALL,Y,N,TRUMP: DOWN 22930
11/02/2020 05:02:24,178.388.91.366,CN SUITE NETLIN WUHAN WEB INFRASTRUCTURE WUHAN,11:2d:da:cd:b6:2d,295.289.978.489,GEORGIA,BLECKLEY COUNTY ELECTION,32:46:22:64:3e:fe,BOTH,U, ,TRUMP: DOWN 45003
11/03/2020 05:43:10,100.737.242.458,CHINA KJBHJD LTD BG,c6:bb:fa:fc:99:4d,92.515.585.481,PENNSYLVANIA,FULTON COUNTY ELECTION,0b:24:2d:ce:4d:f8,CREDENTIALS,Y,Y,TRUMP: DOWN 36331
11/04/2020 02:15:04,603.339.705.527,ADDRESSES GB COMMERCE LKL-21 SERVER COMM TECH,8c:25:29:19:29:80,322.324.678.709,PENNSYLVANIA,CAMERON COUNTY,44:18:4b:18:13:f0,CREDENTIALS,Y, ,TRUMP: DOWN 25777
11/04/2020 20:41:47,966.233.130.686,SWITCHBOARD AVHJ-OU WEB COMMERCIAL CHINA,d6:92:f5:d1:a8:d0,37.286.152.403,NEVADA,NYE COUNTY ELECTION,bd:d0:a2:36:46:05,BOTH, ,N,TRUMP: DOWN 28728
11/01/2020 04:33:37,864.965.285.657,COMMERCIAL 718 COMMERCE NETLIN HPO-SUITE SBUH-187 SINGNET,ae:73:5b:7d:40:35,736.483.604.881,PENNSYLVANIA,UNION COUNTY,3b:0a:f4:ee:e1:fe,*,N,Y,TRUMP: DOWN 47873
11/04/2020 21:56:54,149.800.77.367,GB CENTER ONLINE,c3:b9:32:b7:b6:8e,968.315.737.121,ARIZONA,MARICOPA COUNTY,16:e8:c9:13:c1:62,CREDENTIALS,U, ,TRUMP: DOWN 18400
11/03/2020 14:51:43,979.539.511.452,COMMERCE INFORMATION RU NETW LTD,82:d5:c2:d0:95:af,139.476.250.143,NEVADA,STOREY COUNTY,ba:8f:69:53:e3:09,BOTH,Y,Y,TRUMP: DOWN 33625
11/04/2020 17:44:47,342.625.520.562,ONLINE AVHJ-OU WUHAN E-LEARNING 200,f3:27:52:97:e9:7a,703.761.303.474,PENNSYLVANIA,ELK COUNTY ELECTION,be:0e:41:d4:b6:f3,BOTH,N, ,TRUMP: DOWN 15846
11/02/2020 14:22:11,419.252.97.780,ETHN CELLNAM NET IP,77:c2:f3:bc:5a:d2,329.550.95.969,NEVADA,WASHOE COUNTY ELECTION,5c:73:41:79:c1:6c,*,N,N,TRUMP: DOWN 6223
11/04/2020 10:06:24,823.275.408.203,STATIC SBUH-187 SINGNET WLS E-LEARNING 718 RSV,ec:c4:67:fe:a1:4b,501.568.40.205,GEORGIA,JASPER COUNTY,4f:8d:c3:5c:a9:01,CREDENTIALS,N,Y,TRUMP: DOWN 35396
11/03/2020 18:53:29,292.324.240.650,ALK-143 BEIJING SINGNET 200,37:8b:c3:65:bc:34,733.909.841.958,NEVADA,LANDER COUNTY ELECTION,82:90:a5:2f:91:68,CREDENTIALS,N, ,TRUMP: DOWN 10307
11/01/2020 19:30:26,477.875.789.221,POOLS BEIJING,f7:8f:b0:4c:29:ff,336.628.162.531,PENNSYLVANIA,JEFFERSON COUNTY ELECTION,d4:bb:f3:3e:bf:19,BOTH,U, ,TRUMP: DOWN 28727
11/03/2020 22:06:34,684.67.257.104,200 ALK-143 200 ALK-143 WLS INFRASTRUCTURE KJBHJD LTD,c8:7f:ab:f7:fb:f0,138.969.159.630,ARIZONA,MARICOPA COUNTY,71:1c:57:58:2a:88,*, , ,TRUMP: DOWN 41494
11/04/2020 01:34:05,933.251.856.721,200 200 RSV MOSCOW KJBHJD LTD SINGNET SWITCHBOARD,46:d8:d2:da:08:a1,804.613.671.60,PENNSYLVANIA,ELK COUNTY,8e:23:b1:4e:c8:68,CREDENTIALS,N,Y,TRUMP: DOWN 23973
11/01/2020 01:05:41,404.989.535.828,CENTER SWITCHBOARD,3f:57:fe:ed:3c:7d,453.99.512.867,PENNSYLVANIA,PIKE COUNTY,b9:60:2b:cb:12:7f,CREDENTIALS, ,Y,TRUMP: DOWN 13834
11/02/2020 02:01:27,979.94.874.196,HPO-SUITE RSV ONLINE NET,63:b7:a3:37:f4:0a,835.571.167.428,GEORGIA,WHITE COUNTY ELECTION,40:d0:62:59:15:77,BOTH,N,N,TRUMP: DOWN 17811
11/04/2020 05:11:46,823.222.894.811,TECHNOLOGY GMBH,63:69:7e:50:8a:c6,567.85.964.277,NEVADA,PERSHING COUNTY,e9:50:87:44:23:95,BOTH,Y, ,TRUMP: DOWN 27695
11/03/2020 04:52:57,961.427.777.387,RU SUITE TECHNOLOGY SINGNET LKL-21,5a:f4:a3:38:a1:c3,459.659.975.718,GEORGIA,LANIER COUNTY ELECTION,bb:0b:18:e9:93:70,BOTH,N,N,TRUMP: DOWN 16701
11/05/2020 06:44:07,508.862.640.155,CELLNAM ADDRESSES CN ALLOYS CELLNAM,1f:0d:96:a7:9a:16,697.865.730.137,NEVADA,LYON COUNTY ELECTION,f5:11:41:44:ab:1c,BOTH,N,Y,TRUMP: DOWN 40352
11/02/2020 14:40:44,508.480.749.860,E-LEARNING NETLIN AVHJ-OU,14:7d:7b:8c:d7:b3,303.52.217.849,MICHIGAN,GENESEE COUNTY,70:42:d7:7b:0f:7b,FIREWALL,U,N,TRUMP: DOWN 33390
11/03/2020 17:04:12,347.766.330.703,GMBH WLS IP,af:97:e2:c1:b8:53,405.275.773.359,MICHIGAN,JACKSON COUNTY,b9:fc:45:45:62:87,*, ,N,TRUMP: DOWN 17610
11/01/2020 17:17:57,810.330.901.512,ADDRESSES TECH GMBH,88:32:4c:0b:82:34,387.912.742.429,PENNSYLVANIA,CLINTON COUNTY,2c:f3:03:ad:8c:67,*,Y,Y,TRUMP: DOWN 44415
11/02/2020 21:53:43,980.583.179.189,COMM JAPAN WUHAN NETLIN NET NETLIN NETLIN,2d:90:90:3c:81:55,971.423.672.858,NEVADA,ELKO COUNTY ELECTION,52:b4:fd:74:0b:12,FIREWALL,U, ,TRUMP: DOWN 18915
11/01/2020 14:56:49,734.527.649.568,718 SUITE 718 DATA IP,58:1f:a9:f8:69:28,809.799.270.368,MICHIGAN,IOSCO COUNTY,01:f6:5a:40:50:32,CREDENTIALS,N, ,TRUMP: DOWN 49736
11/01/2020 20:46:58,651.510.439.94,ONLINE WUHAN TECH NETWORK INFORMATION ADDRESSES,bb:c0:3d:17:ff:89,154.749.147.460,MICHIGAN,OSCEOLA COUNTY,0b:da:a9:f2:ce:b2,FIREWALL,U, ,TRUMP: DOWN 12589
